hole,par,hole_type,player_name,expected_sg_vs_field_per_round
18,4,long_par4_tight,Zac Blair,-0.25339450908460714
18,4,long_par4_tight,Matt Fitzpatrick,0.054522762764054704
18,4,long_par4_tight,Max McGreevy,-0.060669744138671204
18,4,long_par4_tight,Kevin Roy,0.029177191646167732
18,4,long_par4_tight,Harry Hall,-0.14887533033723033
18,4,long_par4_tight,Jesper Svensson,-0.06501833723068949
18,4,long_par4_tight,J.T. Poston,0.09610703743047118
18,4,long_par4_tight,Austin Eckroat,-0.22904595730768762
18,4,long_par4_tight,Ryo Hisatsune,-0.04603318280939471
18,4,long_par4_tight,Jake Knapp,-0.08470731085929019
18,4,long_par4_tight,Rickie Fowler,-0.01477448835905348
18,4,long_par4_tight,Cameron Young,-0.1181300557148517
18,4,long_par4_tight,Jhonattan Vegas,-0.1569760371082771
18,4,long_par4_tight,Joel Dahmen,-0.1287917538870752
18,4,long_par4_tight,Harris English,-0.06667863528586974
18,4,long_par4_tight,Sam Burns,-0.2562441344968774
18,4,long_par4_tight,Denny McCarthy,-0.27421327103360815
18,4,long_par4_tight,Matt Wallace,-0.12494837109251952
18,4,long_par4_tight,Garrick Higgo,-0.13642481543669305
