player_name,mu,sigma,form,sg_ott,sg_app,sg_arg,sg_putt,OverallRating,Tier,Power,Approach,ShortGame,Putting,Consistency,DogFactor,CF_Z,CF_SG_per_round,course_profile,course_description
Camilo Villegas,-0.22,0.389,-0.217,-0.74,-0.02,0.04,0.08,73,D,73,80,80,81,81,79,-7.605047895079739,-0.6844543105571765,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Matthieu Pavon,-0.29,0.311,-0.294,-0.01,-0.48,-0.55,0.05,71,D,85,74,60,80,86,80,-9.0929960472183,-0.818369644249647,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Rafael Campos,-0.4,0.189,-0.404,-0.39,-0.53,-0.28,-0.08,68,D,79,73,69,78,92,81,-9.672366265602285,-0.8705129639042056,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Taylor Dickson,-0.42,0.222,-0.419,-0.3,-0.62,-0.08,-0.39,68,D,80,71,76,72,90,80,-10.288081783834873,-0.9259273605451385,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Brian Campbell,-0.27,0.57,-0.273,-1.01,-0.03,0.13,0.23,71,D,68,80,83,84,72,72,-10.76970252838792,-0.9692732275549129,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Kaito Onishi,-0.4,0.345,-0.398,-0.72,-0.38,-0.13,0.08,68,D,73,75,74,81,84,76,-11.292233318367504,-1.0163009986530753,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Cristobal Del Solar,-0.43,0.33,-0.427,-0.66,-0.46,-0.22,0.11,68,D,74,74,71,82,85,77,-11.546444488566596,-1.0391800039709935,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Will Chandler,-0.46,0.416,-0.463,-0.09,-0.92,0.01,-0.24,67,D,84,67,79,74,80,73,-12.198610344153217,-1.0978749309737894,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Peter Malnati,-0.45,0.512,-0.449,-0.71,-0.64,0.33,0.03,67,D,73,71,90,80,75,70,-12.387538504170132,-1.1148784653753119,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Mason Andersen,-0.5,0.422,-0.498,-0.46,-0.82,0.09,-0.02,66,D,77,69,81,79,80,72,-12.744900356754027,-1.1470410321078623,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Braden Thornberry,-0.53,0.58,-0.527,-0.6,-0.88,0.06,0.38,65,D,75,68,80,87,71,66,-14.870923459364636,-1.3383831113428173,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Nick Dunlap,-0.36,0.788,-0.361,-1.47,0.13,0.07,0.11,69,D,60,82,81,82,60,64,-16.853612339623545,-1.516825110566119,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Frankie Capan III,-0.62,0.734,-0.616,-1.19,-0.67,-0.03,0.49,63,D,65,71,77,89,63,60,-19.792102417572018,-1.7812892175814816,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
Ryan Palmer,-0.75,0.66,-0.75,-0.03,-1.42,-0.11,-0.87,60,D,85,60,75,62,67,60,-22.685089260400993,-2.0416580334360894,pga_ballstriker_major,"Modern PGA: long, tee-to-green heavy, major setup"
